"DETECT_EQUIP_NO","POSITION_NO","BAR_CODE","LOAD_CURRENT","PF","AVE_ERR"
"15","1","3730001000000411625078","05","01","-0.0422"
"19","2","3730001000000411785468","05","01","-0.0022"
"5","19","3730001000000411735357","05","01","-0.0122"
"5","22","3730001000000411736569","05","01","-0.0122"
"5","46","3730001000000411720308","05","01","+0.0344"
"7","40","3730001000000411791032","05","01","+0.0333"
"7","43","3730001000000411789572","05","01","+0.0189"
"7","46","3730001000000411790974","05","01","-0.0100"
"7","52","3730001000000411828042","05","01","-0.0100"
"7","53","3730001000000411790455","05","01","-0.0044"
"14","10","3730001000000411746926","05","01","+0.0467"
"14","17","3730001000000411826208","05","01","+0.0322"
"14","36","3730001000000411788391","05","01","+0.0366"
"14","40","3730001000000411747473","05","01","+0.0211"
"18","5","3730001000000411747534","05","01","+0.0144"
"18","7","3730001000000411746308","05","01","+0.0244"
"18","9","3730001000000411747909","05","01","+0.0100"
"12","59","3730001000000411776794","05","01","+0.0300"
"11","40","3730001000000411553616","05","01","-0.0211"
"11","46","3730001000000411528409","05","01","+0.0511"
"11","51","3730001000000411619275","05","01","+0.0066"
"11","56","3730001000000411619190","05","01","+0.0133"
"10","12","3730001000000411861148","05","01","-0.0277"
"14","8","3730001000000411573805","05","01","+0.0366"
"6","28","3730001000000411833923","05","01","-0.0011"
"6","37","3730001000000411841997","05","01","-0.0011"
"12","4","3730001000000411589912","05","01","+0.0289"
"12","8","3730001000000411604950","05","01","+0.0200"
"12","22","3730001000000411589905","05","01","+0.0178"
"10","58","3730001000000411845599","05","01","+0.0066"
"8","15","3730001000000411786496","05","01","+0.0066"
"8","46","3730001000000411827786","05","01","+0.0711"
"6","4","3730001000000411658861","05","01","-0.0077"
"6","6","3730001000000411657543","05","01","+0.0211"
"6","8","3730001000000411636586","05","01","+0.0189"
"6","14","3730001000000411576271","05","01","+0.0333"
"6","21","3730001000000411572891","05","01","+0.0300"
"3","12","3730001000000411637644","05","01","+0.0567"
"3","14","3730001000000411613389","05","01","+0.0344"
"3","18","3730001000000411610180","05","01","+0.0455"
"3","19","3730001000000411535339","05","01","+0.0144"
"3","25","3730001000000411565428","05","01","+0.0033"
"3","45","3730001000000411607487","05","01","+0.0667"
"3","48","3730001000000411535162","05","01","+0.0033"
"1","57","3730001000000411622213","05","01","-0.0033"
"12","40","3730001000000411810801","05","01","+0.0366"
"12","45","3730001000000411776725","05","01","+0.0322"
"12","54","3730001000000411812768","05","01","-0.0188"
"1","52","3730001000000411787875","05","01","+0.0111"
"19","18","3730001000000411659325","05","01","-0.0211"
"19","27","3730001000000411573447","05","01","-0.0166"
"19","31","3730001000000411635527","05","01","-0.0411"
"19","32","3730001000000411576639","05","01","+0.0011"
"19","52","3730001000000411657604","05","01","-0.0400"
"19","60","3730001000000411636883","05","01","0.0000"
"8","6","3730001000000411528645","05","01","+0.0511"
"8","12","3730001000000411616335","05","01","-0.0033"
"8","14","3730001000000411545932","05","01","+0.0255"
"8","15","3730001000000411547202","05","01","-0.0066"
"7","6","3730001000000411514761","05","01","+0.0178"
"7","33","3730001000000411568542","05","01","-0.0211"
"7","46","3730001000000411599294","05","01","+0.0133"
"6","54","3730001000000411524951","05","01","+0.0189"
"6","55","3730001000000411524470","05","01","-0.0077"
"5","8","3730001000000411537616","05","01","+0.0100"
"5","23","3730001000000411564742","05","01","+0.0100"
"5","25","3730001000000411608286","05","01","+0.0045"
"5","36","3730001000000411539887","05","01","+0.0144"
"5","44","3730001000000411631802","05","01","-0.0144"
"5","45","3730001000000411537869","05","01","+0.0156"
"5","47","3730001000000411607401","05","01","+0.0078"
"5","50","3730001000000411608330","05","01","-0.0045"
"18","29","3730001000000411615185","05","01","-0.0077"
"18","44","3730001000000411538293","05","01","+0.1168"
"7","1","3730001000000411544171","05","01","+0.0422"
"7","3","3730001000000411542450","05","01","+0.0011"
"7","5","3730001000000411542467","05","01","0.0000"
"7","10","3730001000000411544157","05","01","+0.0066"
"10","15","3730001000000411593698","05","01","-0.0211"
"10","21","3730001000000411594015","05","01","+0.0155"
"10","42","3730001000000411594060","05","01","+0.0556"
"2","25","3730001000000411602314","05","01","+0.1424"
"2","29","3730001000000411589394","05","01","+0.1301"
"2","37","3730001000000411629946","05","01","-0.0066"
"2","39","3730001000000411628765","05","01","+0.0033"
"2","41","3730001000000411590154","05","01","-0.0111"
"2","42","3730001000000411455019","05","01","-0.0022"
"11","10","3730001000000411556884","05","01","+0.0644"
"11","19","3730001000000411556853","05","01","-0.0011"
"6","15","3730001000000411524593","05","01","+0.0211"
"6","33","3730001000000411524975","05","01","+0.0022"
"4","11","3730001000000411630249","05","01","-0.0144"
"4","14","3730001000000411566043","05","01","+0.0166"
"12","40","3730001000000411728342","05","01","+0.0422"
"12","44","3730001000000411731854","05","01","-0.0055"
"12","53","3730001000000411728984","05","01","-0.0066"
"14","47","3730001000000411593070","05","01","+0.0289"
"14","59","3730001000000411603700","05","01","+0.0166"
"10","52","3730001000000411828387","05","01","+0.0344"
"20","59","3730001000000411795375","05","01","-0.0289"
"12","8","3730001000000411827274","05","01","+0.0389"
"12","14","3730001000000411827250","05","01","-0.0222"
"12","15","3730001000000411826994","05","01","+0.0233"
"12","19","3730001000000411827632","05","01","-0.0222"
"12","21","3730001000000411827175","05","01","+0.0066"
"12","24","3730001000000411826529","05","01","+0.0011"
"12","30","3730001000000411789329","05","01","+0.0133"
"12","34","3730001000000411824723","05","01","+0.0378"
"12","39","3730001000000411826505","05","01","+0.0489"
"12","42","3730001000000411827229","05","01","+0.0067"
"8","33","3730001000000411737726","05","01","+0.0344"
"8","37","3730001000000411739546","05","01","+0.0077"
"8","57","3730001000000411761226","05","01","+0.0144"
"9","36","3730001000000411714369","05","01","+0.0600"
"9","45","3730001000000411714444","05","01","+0.0556"
"1","3","3730001000000411762940","05","01","+0.0233"
"1","12","3730001000000411739744","05","01","+0.1057"
"1","23","3730001000000411762094","05","01","+0.0778"
"1","28","3730001000000411762841","05","01","-0.0055"
"1","39","3730001000000411762353","05","01","+0.0378"
"1","46","3730001000000411757557","05","01","+0.0556"
"1","49","3730001000000411760700","05","01","+0.0022"
"3","22","3730001000000411525200","05","01","+0.0100"
"3","25","3730001000000411618155","05","01","+0.0178"
"3","27","3730001000000411525590","05","01","-0.0011"
"3","32","3730001000000411526351","05","01","+0.0244"
"3","33","3730001000000411525576","05","01","+0.0555"
"18","17","3730001000000411547776","05","01","-0.0188"
"18","21","3730001000000411554552","05","01","+0.0333"
"6","6","3730001000000411613662","05","01","+0.0411"
"6","18","3730001000000411639990","05","01","+0.0144"
"6","19","3730001000000411613853","05","01","+0.0166"
"6","23","3730001000000411642648","05","01","-0.0211"
"6","33","3730001000000411540098","05","01","-0.0022"
"20","7","3730001000000411577827","05","01","+0.0133"
"20","18","3730001000000411567651","05","01","-0.0233"
"7","4","3730001000000411861704","05","01","-0.0555"
"7","5","3730001000000411857332","05","01","-0.0555"
"7","7","3730001000000411859800","05","01","-0.0255"
"7","9","3730001000000411857318","05","01","-0.0577"
"7","10","3730001000000411859862","05","01","-0.0511"
"7","11","3730001000000411861711","05","01","-0.0622"
"6","40","3730001000000411832018","05","01","+0.0022"
"6","59","3730001000000411853150","05","01","-0.0111"
"8","6","3730001000000411806538","05","01","+0.0155"
"8","11","3730001000000411713843","05","01","+0.0567"
"8","23","3730001000000411712495","05","01","+0.0178"
"8","27","3730001000000411806507","05","01","+0.0333"
"18","18","3730001000000411785444","05","01","-0.0199"
"18","24","3730001000000411784133","05","01","+0.0189"
"18","25","3730001000000411861285","05","01","-0.0444"
"18","44","3730001000000411782368","05","01","-0.0011"
"13","37","3730001000000411763831","05","01","-0.0078"
"13","40","3730001000000411778064","05","01","-0.0033"
"13","41","3730001000000411778217","05","01","+0.0211"
"13","48","3730001000000411777043","05","01","+0.0300"
"20","60","3730001000000411796792","05","01","-0.0178"
"2","17","3730001000000411837068","05","01","-0.0111"
"2","29","3730001000000411767518","05","01","+0.0266"
"2","37","3730001000000411839550","05","01","+0.0022"
"8","55","3730001000000411786229","05","01","+0.0567"
"12","34","3730001000000411573942","05","01","+0.0155"
"12","41","3730001000000411658144","05","01","+0.0189"
"12","44","3730001000000411576943","05","01","-0.0077"
"12","49","3730001000000411571108","05","01","+0.0489"
"12","52","3730001000000411571184","05","01","+0.0489"
"12","53","3730001000000411572976","05","01","+0.0133"
"17","7","3730001000000411831936","05","01","+0.0055"
"17","12","3730001000000411845018","05","01","+0.0266"
"11","33","3730001000000411572228","05","01","-0.0133"
"11","37","3730001000000411567927","05","01","+0.0633"
"11","41","3730001000000411571023","05","01","-0.0066"
"11","43","3730001000000411569532","05","01","+0.0211"
"11","45","3730001000000411569808","05","01","+0.0533"
"11","46","3730001000000411569914","05","01","-0.0111"
"11","50","3730001000000411572402","05","01","-0.0222"
"17","44","3730001000000411739928","05","01","+0.0266"
"17","45","3730001000000411741266","05","01","-0.0188"
"17","47","3730001000000411740023","05","01","+0.0088"
"20","23","3730001000000411717681","05","01","+0.0522"
"20","25","3730001000000411766122","05","01","+0.0067"
"10","31","3730001000000411736712","05","01","+0.0167"
"10","32","3730001000000411737337","05","01","+0.0200"
"10","36","3730001000000411736477","05","01","+0.0178"
"10","45","3730001000000411736859","05","01","+0.0467"
"5","11","3730001000000411729424","05","01","+0.0100"
"5","13","3730001000000411728960","05","01","-0.0022"
"5","14","3730001000000411729073","05","01","+0.1234"
"5","34","3730001000000411731793","05","01","+0.0133"
"8","16","3730001000000411726980","05","01","+0.0467"
"8","21","3730001000000411727079","05","01","+0.0255"
"8","27","3730001000000411766825","05","01","+0.0333"
"8","30","3730001000000411768058","05","01","+0.0600"
"8","32","3730001000000411769475","05","01","+0.0255"
"8","35","3730001000000411765385","05","01","+0.0600"
"8","41","3730001000000411768034","05","01","+0.0200"
"8","42","3730001000000411727550","05","01","+0.1279"
"4","11","3730001000000411525033","05","01","+0.0544"
"4","17","3730001000000411618315","05","01","-0.0466"
"4","28","3730001000000411620202","05","01","+0.0055"
"4","31","3730001000000411620257","05","01","+0.0311"
"4","34","3730001000000411620035","05","01","-0.0033"
"4","47","3730001000000411525804","05","01","-0.0166"
"6","4","3730001000000411589127","05","01","-0.0133"
"6","5","3730001000000411604776","05","01","-0.0133"
"18","6","3730001000000411634773","05","01","-0.0022"
"18","7","3730001000000411657451","05","01","+0.0712"
"18","17","3730001000000411576400","05","01","-0.0189"
"18","43","3730001000000411577681","05","01","+0.0166"
"13","3","3730001000000411621636","05","01","-0.0177"
"13","11","3730001000000411652289","05","01","+0.0166"
"5","49","3730001000000411742515","05","01","+0.0244"
"5","56","3730001000000411739348","05","01","+0.0255"
"12","28","3730001000000411606275","05","01","+0.0077"
"12","53","3730001000000411590697","05","01","+0.0478"
"12","56","3730001000000411589554","05","01","+0.0756"
"12","59","3730001000000411564636","05","01","+0.0389"
"7","54","3730001000000411605513","05","01","+0.0089"
"12","13","3730001000000411602895","05","01","-0.0177"
"12","22","3730001000000411627041","05","01","+0.0133"
"12","24","3730001000000411592264","05","01","-0.2460"
"20","60","3730001000000411551780","05","01","+0.0189"
"10","52","3730001000000411527884","05","01","-0.0089"
"3","60","3730001000000411607777","05","01","+0.0678"
"5","7","3730001000000411660857","05","01","+0.0233"
"5","10","3730001000000411527099","05","01","-0.0177"
"5","17","3730001000000411632175","05","01","+0.0133"
"5","19","3730001000000411527525","05","01","+0.0178"
"5","24","3730001000000411527167","05","01","+0.0622"
"12","44","3730001000000411590659","05","01","+0.0211"
"12","51","3730001000000411629700","05","01","+0.0155"
"12","57","3730001000000411589790","05","01","+0.0033"
"7","2","3730001000000411783907","05","01","+0.0422"
"7","12","3730001000000411783426","05","01","+0.0067"
"12","1","3730001000000411755126","05","01","+0.0233"
"12","8","3730001000000411717513","05","01","+0.0300"
"12","16","3730001000000411729813","05","01","+0.0333"
"12","22","3730001000000411755157","05","01","+0.0266"
"12","33","3730001000000411755072","05","01","-0.0055"
"8","48","3730001000000411604912","05","01","+0.0222"
"13","9","3730001000000411627249","05","01","+0.0468"
"13","10","3730001000000411517724","05","01","+0.0912"
"13","24","3730001000000411593339","05","01","+0.0223"
"13","26","3730001000000411628451","05","01","+0.0523"
"13","27","3730001000000411627287","05","01","+0.0356"
"7","36","3730001000000411591953","05","01","-0.0188"
"7","42","3730001000000411514976","05","01","-0.0322"
"7","43","3730001000000411514457","05","01","-0.0066"
"7","46","3730001000000411599225","05","01","-0.0055"
"17","11","3730001000000411639020","05","01","-0.0555"
"17","35","3730001000000411608156","05","01","+0.0466"
"7","1","3730001000000411566272","05","01","+0.0100"
"7","2","3730001000000411605438","05","01","+0.0089"
"7","5","3730001000000411536558","05","01","+0.0422"
"7","9","3730001000000411605469","05","01","-0.0255"
"7","13","3730001000000411539917","05","01","+0.0011"
"7","25","3730001000000411539023","05","01","-0.0400"
"7","33","3730001000000411539139","05","01","-0.0122"
"19","9","3730001000000411596590","05","01","-0.0266"
"19","13","3730001000000411514150","05","01","+0.0244"
"19","20","3730001000000411598952","05","01","-0.0144"
"19","28","3730001000000411515430","05","01","+0.1892"
"19","32","3730001000000411603403","05","01","-0.0033"
"19","37","3730001000000411598938","05","01","-0.0199"
